VIN (1-10),County,City,State,Postal Code,Model Year,Make,Model,E.V_Type,Electric Range,Base MSRP,Vehicle Location
1FMCU0E19P,King,Redmond,WA,98052.0,2023,FORD,ESCAPE,PHEV,37.0,0.0,POINT (-122.1207376 47.6705374)
5YJ3E1EB3L,King,Duvall,WA,98019.0,2020,TESLA,MODEL 3,BEV,322.0,0.0,POINT (-121.956372 47.735604)
WBAJB1C03L,King,Redmond,WA,98052.0,2020,BMW,530E,PHEV,18.0,0.0,POINT (-122.1207376 47.6705374)
1FT6W7L70R,King,Pacific,WA,98047.0,2024,FORD,F-150,BEV,0.0,0.0,POINT (-122.248919 47.264624)
2C4RC1S77M,King,Seatac,WA,98188.0,2021,CHRYSLER,PACIFICA,PHEV,32.0,0.0,POINT (-122.271716 47.452837)
1FT6W1EV6P,King,Bellevue,WA,98007.0,2023,FORD,F-150,BEV,0.0,0.0,POINT (-122.1436732 47.6157551)
5YJ3E1EC0L,King,Newcastle,WA,98059.0,2020,TESLA,MODEL 3,BEV,308.0,0.0,POINT (-122.134502 47.492627)
JHMZC5F33J,King,Bellevue,WA,98008.0,2018,HONDA,CLARITY,PHEV,47.0,0.0,POINT (-122.1197677 47.6103472)
1G1FZ6S04P,Clark,La Center,WA,98629.0,2023,CHEVROLET,BOLT EUV,BEV,0.0,0.0,POINT (-122.631475 45.887713)
7FCTGAAA6N,Kitsap,Bremerton,WA,98312.0,2022,RIVIAN,R1T,BEV,0.0,0.0,POINT (-122.6961203 47.5759584)
5YJXCAE20J,King,Seattle,WA,98177.0,2018,TESLA,MODEL X,BEV,238.0,0.0,POINT (-122.3691687 47.7403542)
KM8KRDAF2P,Thurston,Olympia,WA,98502.0,2023,HYUNDAI,IONIQ 5,BEV,0.0,0.0,POINT (-122.943445 47.059252)
7SAYGDEE1P,Snohomish,Snohomish,WA,98296.0,2023,TESLA,MODEL Y,BEV,0.0,0.0,POINT (-122.121841 47.841036)
1C4JJXR64P,King,Tukwila,WA,98188.0,2023,JEEP,WRANGLER,PHEV,21.0,0.0,POINT (-122.271716 47.452837)
1N4AZ1BV1P,King,Seattle,WA,98146.0,2023,NISSAN,LEAF,BEV,0.0,0.0,POINT (-122.3551826 47.5000521)
5YJYGDEE5M,King,Bothell,WA,98011.0,2021,TESLA,MODEL Y,BEV,0.0,0.0,POINT (-122.201408 47.754528)
5YJSA1H11E,King,Auburn,WA,98002.0,2014,TESLA,MODEL S,BEV,208.0,69900.0,POINT (-122.2202561 47.3077398)
5YJXCAE24J,King,Seattle,WA,98112.0,2018,TESLA,MODEL X,BEV,238.0,0.0,POINT (-122.300312 47.629782)
5YJ3E1EA3R,King,Renton,WA,98058.0,2024,TESLA,MODEL 3,BEV,0.0,0.0,POINT (-122.1476337 47.4438471)
7SAYGDEE4P,Clark,Vancouver,WA,98682.0,2023,TESLA,MODEL Y,BEV,0.0,0.0,POINT (-122.5286031 45.6686601)
5UXKT0C30H,King,Seattle,WA,98101.0,2017,BMW,X5,PHEV,14.0,0.0,POINT (-122.3340795 47.6099315)
7SAYGDEE0R,King,Sammamish,WA,98074.0,2024,TESLA,MODEL Y,BEV,0.0,0.0,POINT (-122.0430602 47.6259676)
5YJ3E1EA0R,Clark,Vancouver,WA,98664.0,2024,TESLA,MODEL 3,BEV,0.0,0.0,POINT (-122.575383 45.620105)
KNDC4DLC3P,King,Seattle,WA,98177.0,2023,KIA,EV6,BEV,0.0,0.0,POINT (-122.3691687 47.7403542)
1G1FZ6S07K,King,Kirkland,WA,98033.0,2019,CHEVROLET,BOLT EV,BEV,238.0,0.0,POINT (-122.1925969 47.676241)
KNDRMDLH1P,Kitsap,Silverdale,WA,98383.0,2023,KIA,SORENTO,PHEV,32.0,0.0,POINT (-122.7035285 47.660204)
JN1AZ0CP2B,King,Seattle,WA,98108.0,2011,NISSAN,LEAF,BEV,73.0,0.0,POINT (-122.3173531 47.5484673)
1N4BZ1DV0N,Kitsap,Kingston,WA,98346.0,2022,NISSAN,LEAF,BEV,0.0,0.0,POINT (-122.5178351 47.7981436)
5YJYGAEEXM,Kitsap,Bainbridge Island,WA,98110.0,2021,TESLA,MODEL Y,BEV,0.0,0.0,POINT (-122.5305071 47.6400595)
5NMMCET10R,King,Kirkland,WA,98033.0,2024,GENESIS,GV70,BEV,0.0,0.0,POINT (-122.1925969 47.676241)
WAUUPBFF9G,King,Kirkland,WA,98033.0,2016,AUDI,A3,PHEV,16.0,0.0,POINT (-122.1925969 47.676241)
7SAYGAEE7R,Kitsap,Port Orchard,WA,98367.0,2024,TESLA,MODEL Y,BEV,0.0,0.0,POINT (-122.6530052 47.4739066)
WB523CF02P,King,Bellevue,WA,98006.0,2023,BMW,IX,BEV,0.0,0.0,POINT (-122.144149 47.560742)
5YJ3E1EB6J,King,Kirkland,WA,98033.0,2018,TESLA,MODEL 3,BEV,215.0,0.0,POINT (-122.1925969 47.676241)
7SAYGDEE7P,Kitsap,Kingston,WA,98346.0,2023,TESLA,MODEL Y,BEV,0.0,0.0,POINT (-122.5178351 47.7981436)
YV4ED3UM9P,King,Seattle,WA,98122.0,2023,VOLVO,XC40,BEV,0.0,0.0,POINT (-122.3128637 47.6104992)
KNDCC3LG8M,King,Lake Forest Park,WA,98155.0,2021,KIA,NIRO,BEV,0.0,0.0,POINT (-122.301507 47.761784)
4JGGM5DB3R,Clark,Vancouver,WA,98682.0,2024,MERCEDES-BENZ,EQE-CLASS SUV,BEV,0.0,0.0,POINT (-122.5286031 45.6686601)
WP0AB2Y18N,King,Bellevue,WA,98005.0,2022,PORSCHE,TAYCAN,BEV,0.0,0.0,POINT (-122.167394 47.614119)
5YJ3E1EA0P,King,Des Moines,WA,98198.0,2023,TESLA,MODEL 3,BEV,0.0,0.0,POINT (-122.3145447 47.3984346)
SADHD2S16K,King,Seattle,WA,98112.0,2019,JAGUAR,I-PACE,BEV,234.0,0.0,POINT (-122.300312 47.629782)
1C4JJXP69P,Cowlitz,Longview,WA,98632.0,2023,JEEP,WRANGLER,PHEV,21.0,0.0,POINT (-122.973463 46.15445)
KM8K33AG9L,Clark,Vancouver,WA,98664.0,2020,HYUNDAI,KONA,BEV,258.0,0.0,POINT (-122.575383 45.620105)
W1N9M0KB9P,King,Bellevue,WA,98006.0,2023,MERCEDES-BENZ,EQB-CLASS,BEV,0.0,0.0,POINT (-122.144149 47.560742)
7SAYGAEE5R,King,Kirkland,WA,98034.0,2024,TESLA,MODEL Y,BEV,0.0,0.0,POINT (-122.2026532 47.7210518)
5YJ3E1EB9R,King,Kirkland,WA,98034.0,2024,TESLA,MODEL 3,BEV,0.0,0.0,POINT (-122.2026532 47.7210518)
5YJ3E1EB0N,King,Federal Way,WA,98023.0,2022,TESLA,MODEL 3,BEV,0.0,0.0,POINT (-122.3581348 47.3097552)
1FMCU0KZ2N,Clark,Vancouver,WA,98685.0,2022,FORD,ESCAPE,PHEV,38.0,0.0,POINT (-122.688741 45.711311)
SADHC2S19K,Clark,Vancouver,WA,98684.0,2019,JAGUAR,I-PACE,BEV,234.0,0.0,POINT (-122.5241377 45.6278995)
LPSED3KA6N,Clark,Vancouver,WA,98686.0,2022,POLESTAR,PS2,BEV,0.0,0.0,POINT (-122.626623 45.711724)
KNDCR3LF5R,King,Normandy Park,WA,98166.0,2024,KIA,NIRO,PHEV,33.0,0.0,POINT (-122.3472273 47.4568458)
1C4RJYB61P,King,Tukwila,WA,98188.0,2023,JEEP,GRAND CHEROKEE,PHEV,25.0,0.0,POINT (-122.271716 47.452837)
5YJ3E1EA7N,King,Seatac,WA,98148.0,2022,TESLA,MODEL 3,BEV,0.0,0.0,POINT (-122.3300442 47.4483434)
7SAYGDEE2R,Yakima,Yakima,WA,98908.0,2024,TESLA,MODEL Y,BEV,0.0,0.0,POINT (-120.611068 46.596645)
7SAYGAEE8P,King,Kent,WA,98030.0,2023,TESLA,MODEL Y,BEV,0.0,0.0,POINT (-122.1994204 47.3741045)
5YJYGDEF2L,Kitsap,Bremerton,WA,98310.0,2020,TESLA,MODEL Y,BEV,291.0,0.0,POINT (-122.6231895 47.5930874)
7SAYGDEE3P,King,Bellevue,WA,98004.0,2023,TESLA,MODEL Y,BEV,0.0,0.0,POINT (-122.202397 47.619252)
1C4RJYB62P,King,Tukwila,WA,98188.0,2023,JEEP,GRAND CHEROKEE,PHEV,25.0,0.0,POINT (-122.271716 47.452837)
1C4RJXN65R,King,Renton,WA,98058.0,2024,JEEP,WRANGLER,PHEV,21.0,0.0,POINT (-122.1476337 47.4438471)
7SAYGDEE8N,King,Issaquah,WA,98029.0,2022,TESLA,MODEL Y,BEV,0.0,0.0,POINT (-122.0209893 47.5632565)
1N4BZ0CP1G,King,Kirkland,WA,98033.0,2016,NISSAN,LEAF,BEV,84.0,0.0,POINT (-122.1925969 47.676241)
7SAYGDEE2N,King,Seattle,WA,98115.0,2022,TESLA,MODEL Y,BEV,0.0,0.0,POINT (-122.3008235 47.6862671)
JTMAB3FV9R,King,Kenmore,WA,98028.0,2024,TOYOTA,RAV4 PRIME,PHEV,42.0,0.0,POINT (-122.2478069 47.75817)
WVGDMPE21M,Kitsap,Olalla,WA,98359.0,2021,VOLKSWAGEN,ID.4,BEV,0.0,0.0,POINT (-122.5730403 47.4282964)
JTMABABA8P,King,Auburn,WA,98002.0,2023,SUBARU,SOLTERRA,BEV,0.0,0.0,POINT (-122.2202561 47.3077398)
1C4JJXN63P,King,Tukwila,WA,98188.0,2023,JEEP,WRANGLER,PHEV,21.0,0.0,POINT (-122.271716 47.452837)
1N4BZ1CV4N,King,Seattle,WA,98115.0,2022,NISSAN,LEAF,BEV,0.0,0.0,POINT (-122.3008235 47.6862671)
WVGKMPE27N,King,Burien,WA,98166.0,2022,VOLKSWAGEN,ID.4,BEV,0.0,0.0,POINT (-122.3472273 47.4568458)
1FMCU0EZ5N,King,Renton,WA,98055.0,2022,FORD,ESCAPE,PHEV,38.0,0.0,POINT (-122.2003346 47.4487206)
JHMZC5F39J,King,Seattle,WA,98177.0,2018,HONDA,CLARITY,PHEV,47.0,0.0,POINT (-122.3691687 47.7403542)
5UXTA6C0XM,King,Mercer Island,WA,98040.0,2021,BMW,X5,PHEV,30.0,0.0,POINT (-122.2283088 47.5737238)
5YJ3E1EA6L,King,Seattle,WA,98133.0,2020,TESLA,MODEL 3,BEV,266.0,0.0,POINT (-122.342434 47.736655)
7PDSGABAXP,King,Burien,WA,98166.0,2023,RIVIAN,R1S,BEV,0.0,0.0,POINT (-122.3472273 47.4568458)
7SAYGDEE2P,King,Auburn,WA,98092.0,2023,TESLA,MODEL Y,BEV,0.0,0.0,POINT (-122.1550193 47.2884536)
WVWKP7AU2G,King,Seattle,WA,98146.0,2016,VOLKSWAGEN,E-GOLF,BEV,83.0,0.0,POINT (-122.3551826 47.5000521)
5YJ3E1EAXN,King,Renton,WA,98058.0,2022,TESLA,MODEL 3,BEV,0.0,0.0,POINT (-122.1476337 47.4438471)
5YJ3E1EB1P,King,Duvall,WA,98019.0,2023,TESLA,MODEL 3,BEV,0.0,0.0,POINT (-121.956372 47.735604)
5YJSA1E54P,King,Kirkland,WA,98034.0,2023,TESLA,MODEL S,BEV,0.0,0.0,POINT (-122.2026532 47.7210518)
1N4AZ0CP3G,King,Shoreline,WA,98177.0,2016,NISSAN,LEAF,BEV,84.0,0.0,POINT (-122.3691687 47.7403542)
3FA6P0SU8K,Thurston,Olympia,WA,98516.0,2019,FORD,FUSION,PHEV,26.0,0.0,POINT (-122.78083 47.083975)
7SAYGDEF9P,King,Bellevue,WA,98004.0,2023,TESLA,MODEL Y,BEV,0.0,0.0,POINT (-122.202397 47.619252)
KNDC34LA5P,King,Seatac,WA,98148.0,2023,KIA,EV6,BEV,0.0,0.0,POINT (-122.3300442 47.4483434)
JTMEB3FV3N,Jefferson,Port Townsend,WA,98368.0,2022,TOYOTA,RAV4 PRIME,PHEV,42.0,0.0,POINT (-122.7862046 48.1129794)
1G1FZ6S03P,King,Kirkland,WA,98034.0,2023,CHEVROLET,BOLT EUV,BEV,0.0,0.0,POINT (-122.2026532 47.7210518)
WP0AC2Y12M,King,Bellevue,WA,98004.0,2021,PORSCHE,TAYCAN,BEV,192.0,0.0,POINT (-122.202397 47.619252)
1G1RA6S53H,King,Bellevue,WA,98007.0,2017,CHEVROLET,VOLT,PHEV,53.0,0.0,POINT (-122.1436732 47.6157551)
7SAYGDED1R,King,Auburn,WA,98092.0,2024,TESLA,MODEL Y,BEV,0.0,0.0,POINT (-122.1550193 47.2884536)
5YJ3E1EA3P,Thurston,Olympia,WA,98502.0,2023,TESLA,MODEL 3,BEV,0.0,0.0,POINT (-122.943445 47.059252)
5YJ3E1EA1J,King,Auburn,WA,98002.0,2018,TESLA,MODEL 3,BEV,215.0,0.0,POINT (-122.2202561 47.3077398)
5UXTA6C0XN,King,Seattle,WA,98125.0,2022,BMW,X5,PHEV,30.0,0.0,POINT (-122.304356 47.715668)
WB523CF07S,King,Seattle,WA,98134.0,2025,BMW,IX,BEV,0.0,0.0,POINT (-122.3290729 47.5773571)
5YJSA1E2XJ,King,Kenmore,WA,98028.0,2018,TESLA,MODEL S,BEV,249.0,0.0,POINT (-122.2478069 47.75817)
1C4RJXP67R,King,Tukwila,WA,98188.0,2024,JEEP,WRANGLER,PHEV,21.0,0.0,POINT (-122.271716 47.452837)
KMHM34AC8P,King,Seattle,WA,98104.0,2023,HYUNDAI,IONIQ 6,BEV,0.0,0.0,POINT (-122.3276518 47.6018349)
7SAYGDEF1P,Yakima,Yakima,WA,98908.0,2023,TESLA,MODEL Y,BEV,0.0,0.0,POINT (-120.611068 46.596645)
7PDSGBBA5S,King,Kirkland,WA,98033.0,2025,RIVIAN,R1S,BEV,0.0,0.0,POINT (-122.1925969 47.676241)
7SAYGDEE8P,King,Newcastle,WA,98059.0,2023,TESLA,MODEL Y,BEV,0.0,0.0,POINT (-122.134502 47.492627)
KNDCD3LD8L,King,Bellevue,WA,98006.0,2020,KIA,NIRO,PHEV,26.0,0.0,POINT (-122.144149 47.560742)
5YJ3E1EC7P,Clark,Vancouver,WA,98684.0,2023,TESLA,MODEL 3,BEV,0.0,0.0,POINT (-122.5241377 45.6278995)
WAUSPBFF7H,King,Seattle,WA,98102.0,2017,AUDI,A3,PHEV,16.0,0.0,POINT (-122.3212726 47.6296532)
1G1FX6S01H,King,Kirkland,WA,98033.0,2017,CHEVROLET,BOLT EV,BEV,238.0,0.0,POINT (-122.1925969 47.676241)
5YJSA1E25H,King,Renton,WA,98057.0,2017,TESLA,MODEL S,BEV,210.0,0.0,POINT (-122.2171169 47.4762968)
1C4JJXP6XP,King,Tukwila,WA,98188.0,2023,JEEP,WRANGLER,PHEV,21.0,0.0,POINT (-122.271716 47.452837)
WBY1Z4C53F,King,Seattle,WA,98122.0,2015,BMW,I3,PHEV,72.0,0.0,POINT (-122.3128637 47.6104992)
5YJSA1E23L,King,Sammamish,WA,98075.0,2020,TESLA,MODEL S,BEV,330.0,0.0,POINT (-122.0181135 47.5880568)
KNDC3DLC8P,Kitsap,Bainbridge Island,WA,98110.0,2023,KIA,EV6,BEV,0.0,0.0,POINT (-122.5305071 47.6400595)
JTMAB3FV7M,King,Kirkland,WA,98033.0,2021,TOYOTA,RAV4 PRIME,PHEV,42.0,0.0,POINT (-122.1925969 47.676241)
7FCTGBAA1P,Clark,Vancouver,WA,98686.0,2023,RIVIAN,R1T,BEV,0.0,0.0,POINT (-122.626623 45.711724)
5YJSA1E62N,King,Kirkland,WA,98033.0,2022,TESLA,MODEL S,BEV,0.0,0.0,POINT (-122.1925969 47.676241)
7SAYGDEE6N,King,Bellevue,WA,98004.0,2022,TESLA,MODEL Y,BEV,0.0,0.0,POINT (-122.202397 47.619252)
5YJYGDEF8L,King,Seattle,WA,98107.0,2020,TESLA,MODEL Y,BEV,291.0,0.0,POINT (-122.3788863 47.6702397)
5YJ3E1EB7N,Kitsap,Olalla,WA,98359.0,2022,TESLA,MODEL 3,BEV,0.0,0.0,POINT (-122.5730403 47.4282964)
7SAYGAEEXR,King,Kent,WA,98031.0,2024,TESLA,MODEL Y,BEV,0.0,0.0,POINT (-122.201564 47.402358)
W1KCG4EB9P,King,Seattle,WA,98102.0,2023,MERCEDES-BENZ,EQS-CLASS SEDAN,BEV,0.0,0.0,POINT (-122.3212726 47.6296532)
1FADP5CU6D,Clark,Vancouver,WA,98664.0,2013,FORD,C-MAX,PHEV,19.0,0.0,POINT (-122.575383 45.620105)
WDDVP9AB3F,Kitsap,Bainbridge Island,WA,98110.0,2015,MERCEDES-BENZ,B-CLASS,BEV,87.0,0.0,POINT (-122.5305071 47.6400595)
4JGDA6DB7J,King,Seattle,WA,98112.0,2018,MERCEDES-BENZ,GLE-CLASS,PHEV,8.0,0.0,POINT (-122.300312 47.629782)
7SAYGDEEXP,King,Bellevue,WA,98006.0,2023,TESLA,MODEL Y,BEV,0.0,0.0,POINT (-122.144149 47.560742)
KL8CL6S07G,King,Renton,WA,98058.0,2016,CHEVROLET,SPARK,BEV,82.0,0.0,POINT (-122.1476337 47.4438471)
5YJ3E1EA6P,King,Kirkland,WA,98033.0,2023,TESLA,MODEL 3,BEV,0.0,0.0,POINT (-122.1925969 47.676241)
1N4AZ1BV6N,King,Woodinville,WA,98072.0,2022,NISSAN,LEAF,BEV,0.0,0.0,POINT (-122.1368031 47.7621254)
3FMTK3SS4N,King,Kirkland,WA,98034.0,2022,FORD,MUSTANG MACH-E,BEV,0.0,0.0,POINT (-122.2026532 47.7210518)
1G1RC6S5XH,Kitsap,Bainbridge Island,WA,98110.0,2017,CHEVROLET,VOLT,PHEV,53.0,0.0,POINT (-122.5305071 47.6400595)
5YJYGAEE8M,Stevens,Nine Mile Falls,WA,99026.0,2021,TESLA,MODEL Y,BEV,0.0,0.0,POINT (-117.6098695 47.8047804)
7SAYGDEE7N,Jefferson,Port Hadlock,WA,98339.0,2022,TESLA,MODEL Y,BEV,0.0,0.0,POINT (-122.7633713 48.0369567)
5YJSA1E20K,King,Kirkland,WA,98034.0,2019,TESLA,MODEL S,BEV,270.0,0.0,POINT (-122.2026532 47.7210518)
7SAYGDEF7R,Clark,Vancouver,WA,98662.0,2024,TESLA,MODEL Y,BEV,0.0,0.0,POINT (-122.579351 45.671668)
JTDKN3DP3C,Kitsap,Bainbridge Island,WA,98110.0,2012,TOYOTA,PRIUS PLUG-IN,PHEV,6.0,0.0,POINT (-122.5305071 47.6400595)
KMHC65LD0N,Clark,Vancouver,WA,98664.0,2022,HYUNDAI,IONIQ,PHEV,29.0,0.0,POINT (-122.575383 45.620105)
1G1FW6S04H,King,Seattle,WA,98107.0,2017,CHEVROLET,BOLT EV,BEV,238.0,0.0,POINT (-122.3788863 47.6702397)
7SAYGAEE6R,King,Seattle,WA,98178.0,2024,TESLA,MODEL Y,BEV,0.0,0.0,POINT (-122.2453 47.499708)
KNDCR3L1XP,King,Kirkland,WA,98033.0,2023,KIA,NIRO,BEV,0.0,0.0,POINT (-122.1925969 47.676241)
1C4RJYB63P,King,Tukwila,WA,98188.0,2023,JEEP,GRAND CHEROKEE,PHEV,25.0,0.0,POINT (-122.271716 47.452837)
WVGGNPE20M,King,Burien,WA,98168.0,2021,VOLKSWAGEN,ID.4,BEV,0.0,0.0,POINT (-122.297205 47.486649)
1G1RD6E48E,King,Kent,WA,98031.0,2014,CHEVROLET,VOLT,PHEV,38.0,0.0,POINT (-122.201564 47.402358)
KNDJP3AE1G,King,Seattle,WA,98125.0,2016,KIA,SOUL,BEV,93.0,31950.0,POINT (-122.304356 47.715668)
JM3KKDHA9R,King,Seattle,WA,98117.0,2024,MAZDA,CX-90,PHEV,26.0,0.0,POINT (-122.377938 47.690166)
3C3CFFGE1H,Jefferson,Port Townsend,WA,98368.0,2017,FIAT,500,BEV,84.0,0.0,POINT (-122.7862046 48.1129794)
5YJ3E1EC0N,King,Seattle,WA,98107.0,2022,TESLA,MODEL 3,BEV,0.0,0.0,POINT (-122.3788863 47.6702397)
1N4AZ1BVXP,King,Kirkland,WA,98033.0,2023,NISSAN,LEAF,BEV,0.0,0.0,POINT (-122.1925969 47.676241)
1G1FZ6S00M,King,Sammamish,WA,98074.0,2021,CHEVROLET,BOLT EV,BEV,0.0,0.0,POINT (-122.0430602 47.6259676)
2C4RC1N74L,King,Bellevue,WA,98005.0,2020,CHRYSLER,PACIFICA,PHEV,32.0,0.0,POINT (-122.167394 47.614119)
5YJSA1DP6D,King,Auburn,WA,98092.0,2013,TESLA,MODEL S,BEV,208.0,69900.0,POINT (-122.1550193 47.2884536)
1N4AZ1BV7M,King,Lake Forest Park,WA,98155.0,2021,NISSAN,LEAF,BEV,0.0,0.0,POINT (-122.301507 47.761784)
5YJ3E1EB9M,Thurston,Olympia,WA,98502.0,2021,TESLA,MODEL 3,BEV,0.0,0.0,POINT (-122.943445 47.059252)
YSMEG3KA0P,King,Seatac,WA,98148.0,2023,POLESTAR,PS2,BEV,0.0,0.0,POINT (-122.3300442 47.4483434)
7SAYGDEE0P,King,Bellevue,WA,98004.0,2023,TESLA,MODEL Y,BEV,0.0,0.0,POINT (-122.202397 47.619252)
5YJ3E1EA1P,King,Seattle,WA,98117.0,2023,TESLA,MODEL 3,BEV,0.0,0.0,POINT (-122.377938 47.690166)
5YJ3E1EA8P,King,Bothell,WA,98011.0,2023,TESLA,MODEL 3,BEV,0.0,0.0,POINT (-122.201408 47.754528)
5YJ3E1EB2J,King,Bellevue,WA,98007.0,2018,TESLA,MODEL 3,BEV,215.0,0.0,POINT (-122.1436732 47.6157551)
5YJYGDEE6M,King,Bellevue,WA,98007.0,2021,TESLA,MODEL Y,BEV,0.0,0.0,POINT (-122.1436732 47.6157551)
7SAYGAEE6P,King,Auburn,WA,98092.0,2023,TESLA,MODEL Y,BEV,0.0,0.0,POINT (-122.1550193 47.2884536)
JTMABACA0R,Kitsap,Bremerton,WA,98312.0,2024,TOYOTA,BZ4X,BEV,0.0,0.0,POINT (-122.6961203 47.5759584)
5YJ3E1EA0M,King,Seattle,WA,98109.0,2021,TESLA,MODEL 3,BEV,0.0,0.0,POINT (-122.3441532 47.6305366)
5YJ3E1EA3M,Clark,Vancouver,WA,98683.0,2021,TESLA,MODEL 3,BEV,0.0,0.0,POINT (-122.515805 45.604689)
7FCTGBAA9P,King,Seattle,WA,98125.0,2023,RIVIAN,R1T,BEV,0.0,0.0,POINT (-122.304356 47.715668)
1C4JJXP60M,King,Kirkland,WA,98034.0,2021,JEEP,WRANGLER,PHEV,25.0,0.0,POINT (-122.2026532 47.7210518)
1G1RA6E40D,King,North Bend,WA,98045.0,2013,CHEVROLET,VOLT,PHEV,38.0,0.0,POINT (-121.7705205 47.4816922)
KNDC3DLC4N,King,Auburn,WA,98092.0,2022,KIA,EV6,BEV,0.0,0.0,POINT (-122.1550193 47.2884536)
1GYKPMRL4R,King,Bothell,WA,98011.0,2024,CADILLAC,LYRIQ,BEV,0.0,0.0,POINT (-122.201408 47.754528)
7SAYGDEE3R,Clark,Vancouver,WA,98683.0,2024,TESLA,MODEL Y,BEV,0.0,0.0,POINT (-122.515805 45.604689)
5YJ3E1EB9N,King,Seattle,WA,98125.0,2022,TESLA,MODEL 3,BEV,0.0,0.0,POINT (-122.304356 47.715668)
7FCTGAAL5N,King,Bellevue,WA,98005.0,2022,RIVIAN,R1T,BEV,0.0,0.0,POINT (-122.167394 47.614119)
5YJ3E1EB4N,King,Kirkland,WA,98034.0,2022,TESLA,MODEL 3,BEV,0.0,0.0,POINT (-122.2026532 47.7210518)
7SAYGAEE8N,King,Renton,WA,98056.0,2022,TESLA,MODEL Y,BEV,0.0,0.0,POINT (-122.1819876 47.5098889)
7SAYGDEEXN,King,Seatac,WA,98148.0,2022,TESLA,MODEL Y,BEV,0.0,0.0,POINT (-122.3300442 47.4483434)
5YJ3E1EAXJ,King,Kirkland,WA,98033.0,2018,TESLA,MODEL 3,BEV,215.0,0.0,POINT (-122.1925969 47.676241)
1C4JJXP63P,King,Tukwila,WA,98188.0,2023,JEEP,WRANGLER,PHEV,21.0,0.0,POINT (-122.271716 47.452837)
JN1AZ0CP0C,Jefferson,Port Townsend,WA,98368.0,2012,NISSAN,LEAF,BEV,73.0,0.0,POINT (-122.7862046 48.1129794)
5LMYJ9YY3N,Clark,Vancouver,WA,98686.0,2022,LINCOLN,AVIATOR,PHEV,21.0,0.0,POINT (-122.626623 45.711724)
7SAYGDEF8P,King,Bellevue,WA,98005.0,2023,TESLA,MODEL Y,BEV,0.0,0.0,POINT (-122.167394 47.614119)
JTMAB3FV4P,King,Bothell,WA,98011.0,2023,TOYOTA,RAV4 PRIME,PHEV,42.0,0.0,POINT (-122.201408 47.754528)
5UXKT0C34H,King,Kirkland,WA,98034.0,2017,BMW,X5,PHEV,14.0,0.0,POINT (-122.2026532 47.7210518)
YV4BR0PL2J,King,Bellevue,WA,98004.0,2018,VOLVO,XC90,PHEV,19.0,64950.0,POINT (-122.202397 47.619252)
1N4AZ1BV8R,King,Kirkland,WA,98034.0,2024,NISSAN,LEAF,BEV,0.0,0.0,POINT (-122.2026532 47.7210518)
7SAYGAEE3P,King,Bothell,WA,98011.0,2023,TESLA,MODEL Y,BEV,0.0,0.0,POINT (-122.201408 47.754528)
5YJSA1E49L,King,Seattle,WA,98121.0,2020,TESLA,MODEL S,BEV,337.0,0.0,POINT (-122.345422 47.6162381)
1FTVW1ELXN,King,Bellevue,WA,98004.0,2022,FORD,F-150,BEV,0.0,0.0,POINT (-122.202397 47.619252)
WVGTMPE24M,King,Seattle,WA,98103.0,2021,VOLKSWAGEN,ID.4,BEV,0.0,0.0,POINT (-122.3499053 47.673887)
1G1FZ6S04M,King,Bellevue,WA,98005.0,2021,CHEVROLET,BOLT EV,BEV,0.0,0.0,POINT (-122.167394 47.614119)
5YJYGAEE7M,King,Kirkland,WA,98033.0,2021,TESLA,MODEL Y,BEV,0.0,0.0,POINT (-122.1925969 47.676241)
1N4AZ1CP0K,Kitsap,Port Orchard,WA,98366.0,2019,NISSAN,LEAF,BEV,150.0,0.0,POINT (-122.6064912 47.5236145)
7SAYGDEEXR,King,Seattle,WA,98125.0,2024,TESLA,MODEL Y,BEV,0.0,0.0,POINT (-122.304356 47.715668)
WBY33AW07P,Clark,Vancouver,WA,98682.0,2023,BMW,I4,BEV,0.0,0.0,POINT (-122.5286031 45.6686601)
5YJYGDEF5M,Snohomish,Lake Stevens,WA,98258.0,2021,TESLA,MODEL Y,BEV,0.0,0.0,POINT (-122.0816912 48.0122934)
7SAYGDEF3P,King,Bothell,WA,98011.0,2023,TESLA,MODEL Y,BEV,0.0,0.0,POINT (-122.201408 47.754528)
JM3KKEHA9R,Clark,Vancouver,WA,98685.0,2024,MAZDA,CX-90,PHEV,26.0,0.0,POINT (-122.688741 45.711311)
1N4AZ0CPXF,King,Bellevue,WA,98007.0,2015,NISSAN,LEAF,BEV,84.0,0.0,POINT (-122.1436732 47.6157551)
1C4RJXP6XR,King,Tukwila,WA,98188.0,2024,JEEP,WRANGLER,PHEV,21.0,0.0,POINT (-122.271716 47.452837)
1N4AZ1BV4M,King,Shoreline,WA,98177.0,2021,NISSAN,LEAF,BEV,0.0,0.0,POINT (-122.3691687 47.7403542)
4JGDM4EB9P,King,Kirkland,WA,98033.0,2023,MERCEDES-BENZ,EQS-CLASS SUV,BEV,0.0,0.0,POINT (-122.1925969 47.676241)
1C4JJXP66P,King,Tukwila,WA,98188.0,2023,JEEP,WRANGLER,PHEV,21.0,0.0,POINT (-122.271716 47.452837)
3FMTK3SU5P,King,Seattle,WA,98121.0,2023,FORD,MUSTANG MACH-E,BEV,0.0,0.0,POINT (-122.345422 47.6162381)
